zipcode_label,median_income
ZCTA5 74647,43799
ZCTA5 74650,35208
ZCTA5 74651,48814
ZCTA5 74652,41500
ZCTA5 74653,45143
ZCTA5 74701,39344
ZCTA5 74720,35455
ZCTA5 74722,27500
ZCTA5 74723,39239
ZCTA5 74724,35893
ZCTA5 74726,43101
ZCTA5 74727,25000
ZCTA5 74728,34991
ZCTA5 74729,44306
ZCTA5 74730,49155
ZCTA5 74731,29333
ZCTA5 74733,37441
ZCTA5 74734,40395
ZCTA5 74735,36094
ZCTA5 74736,42800
ZCTA5 74738,21328
ZCTA5 74740,35568
ZCTA5 74741,50500
ZCTA5 74743,29665
ZCTA5 74745,31394
ZCTA5 74747,22813
ZCTA5 74748,31806
ZCTA5 74750,28472
ZCTA5 74753,-
ZCTA5 74754,-
ZCTA5 74755,34886
ZCTA5 74756,37143
ZCTA5 74759,34583
ZCTA5 74760,50250
ZCTA5 74761,15625
ZCTA5 74764,43929
ZCTA5 74766,30921
ZCTA5 74801,38441
ZCTA5 74804,50148
ZCTA5 74820,46394
ZCTA5 74824,48382
ZCTA5 74825,43333
ZCTA5 74826,38370
ZCTA5 74827,35938
ZCTA5 74829,26827
ZCTA5 74830,35625
ZCTA5 74831,35714
ZCTA5 74832,41029
ZCTA5 74833,42411
ZCTA5 74834,50630
ZCTA5 74836,31579
ZCTA5 74837,29688
ZCTA5 74839,28000
ZCTA5 74840,46597
ZCTA5 74842,35938
ZCTA5 74843,73000
ZCTA5 74844,41500
ZCTA5 74845,38036
ZCTA5 74848,39005
ZCTA5 74849,36594
ZCTA5 74850,46458
ZCTA5 74851,51286
ZCTA5 74852,40667
ZCTA5 74854,46066
ZCTA5 74855,48859
ZCTA5 74856,44766
ZCTA5 74857,59337
ZCTA5 74859,36387
ZCTA5 74860,45060
ZCTA5 74864,52064
ZCTA5 74865,52419
ZCTA5 74867,31413
ZCTA5 74868,41335
ZCTA5 74869,58417
ZCTA5 74871,55000
ZCTA5 74872,36513
ZCTA5 74873,47925
ZCTA5 74875,46917
ZCTA5 74878,48333
ZCTA5 74880,37174
ZCTA5 74881,43281
ZCTA5 74883,39297
ZCTA5 74884,30341
ZCTA5 74901,26711
ZCTA5 74902,39627
ZCTA5 74930,40574
ZCTA5 74931,31467
ZCTA5 74932,40100
ZCTA5 74935,37500
ZCTA5 74936,42143
ZCTA5 74937,31236
ZCTA5 74939,37563
ZCTA5 74940,43160
ZCTA5 74941,39259
ZCTA5 74942,29063
ZCTA5 74943,38333
ZCTA5 74944,35278
ZCTA5 74945,31964
ZCTA5 74946,24219
ZCTA5 74948,39164
ZCTA5 74949,37604
ZCTA5 74951,30221
ZCTA5 74953,42123
ZCTA5 74954,39524
ZCTA5 74955,34816
ZCTA5 74956,39800
ZCTA5 74957,32500
ZCTA5 74959,42406
ZCTA5 74960,32214
ZCTA5 74962,36523
ZCTA5 74963,39167
ZCTA5 74964,35643
ZCTA5 74965,34823
ZCTA5 74966,46650
ZCTA5 75001,73578
ZCTA5 75002,98652
ZCTA5 75006,57415
ZCTA5 75007,82079
ZCTA5 75009,90717
ZCTA5 75010,81856
ZCTA5 75013,124915
ZCTA5 75019,118471
ZCTA5 75020,46582
ZCTA5 75021,49910
ZCTA5 75022,156902
ZCTA5 75023,83764
ZCTA5 75024,91795
ZCTA5 75025,112999
ZCTA5 75028,115490
ZCTA5 75032,101851
ZCTA5 75034,116962
ZCTA5 75035,122843
ZCTA5 75038,51444
ZCTA5 75039,89845
ZCTA5 75040,59305
ZCTA5 75041,42556
ZCTA5 75042,42153
ZCTA5 75043,58571
ZCTA5 75044,64085
ZCTA5 75048,97666
ZCTA5 75050,50889
ZCTA5 75051,40841
ZCTA5 75052,74859
ZCTA5 75054,116784
ZCTA5 75056,83141
ZCTA5 75057,51861
ZCTA5 75058,75192
ZCTA5 75060,52749
ZCTA5 75061,44079
ZCTA5 75062,50133
ZCTA5 75063,85165
ZCTA5 75065,77273
ZCTA5 75067,60029
ZCTA5 75068,94356
ZCTA5 75069,52504
ZCTA5 75070,98754
ZCTA5 75071,94473
ZCTA5 75074,65558
ZCTA5 75075,75123
ZCTA5 75076,55267
ZCTA5 75077,103326
ZCTA5 75078,136642
ZCTA5 75080,69440
ZCTA5 75081,66513
ZCTA5 75082,120237
ZCTA5 75087,96471
ZCTA5 75088,86140
ZCTA5 75089,97534
ZCTA5 75090,38086
ZCTA5 75092,56958
ZCTA5 75093,102889
ZCTA5 75094,127095
ZCTA5 75098,88453
ZCTA5 75101,45568
ZCTA5 75102,43611
ZCTA5 75103,50722
ZCTA5 75104,69699
ZCTA5 75105,42132
ZCTA5 75109,67038
ZCTA5 75110,42843
ZCTA5 75114,64519
ZCTA5 75115,65194
ZCTA5 75116,44222
ZCTA5 75117,46069
ZCTA5 75119,50947
ZCTA5 75124,49954
ZCTA5 75125,52171
ZCTA5 75126,89782
ZCTA5 75127,39417
ZCTA5 75132,70364
ZCTA5 75134,49440
ZCTA5 75135,79400
ZCTA5 75137,59144
ZCTA5 75140,43772
ZCTA5 75141,37007
ZCTA5 75142,51363
ZCTA5 75143,44200
ZCTA5 75144,42724
ZCTA5 75146,56458
ZCTA5 75147,46797
ZCTA5 75148,32366
ZCTA5 75149,47016
ZCTA5 75150,48921
ZCTA5 75152,55666
ZCTA5 75153,36650
ZCTA5 75154,73996
ZCTA5 75155,49356
ZCTA5 75156,49140
ZCTA5 75157,35000
ZCTA5 75158,56000
ZCTA5 75159,48861
ZCTA5 75160,48500
ZCTA5 75161,50498
ZCTA5 75163,40424
ZCTA5 75164,46781
ZCTA5 75165,61877
ZCTA5 75166,91136
ZCTA5 75167,82135
ZCTA5 75169,47399
ZCTA5 75172,40839
ZCTA5 75173,68687
ZCTA5 75180,44228
ZCTA5 75181,77238
ZCTA5 75182,137721
ZCTA5 75189,81275
ZCTA5 75201,90781
ZCTA5 75202,87375
ZCTA5 75203,32699
ZCTA5 75204,71766
ZCTA5 75205,129406
ZCTA5 75206,63392
ZCTA5 75207,79926
ZCTA5 75208,55855
ZCTA5 75209,86963
ZCTA5 75210,25793
ZCTA5 75211,38760
ZCTA5 75212,30673
ZCTA5 75214,84709
ZCTA5 75215,27358
ZCTA5 75216,25763
ZCTA5 75217,35282
ZCTA5 75218,70272
ZCTA5 75219,67311
ZCTA5 75220,43001
ZCTA5 75223,41667
ZCTA5 75224,37225
ZCTA5 75225,173828
ZCTA5 75226,52587
ZCTA5 75227,41240
ZCTA5 75228,40306
ZCTA5 75229,88062
ZCTA5 75230,78837
ZCTA5 75231,37189
ZCTA5 75232,33296
ZCTA5 75233,45468
ZCTA5 75234,61680
ZCTA5 75235,48449
ZCTA5 75236,40685
ZCTA5 75237,26768
ZCTA5 75238,58908
ZCTA5 75240,42567
ZCTA5 75241,32652
ZCTA5 75243,38640
ZCTA5 75244,82500
ZCTA5 75246,26716
ZCTA5 75247,16886
ZCTA5 75248,80421
ZCTA5 75249,60250
ZCTA5 75251,58024
ZCTA5 75252,61399
ZCTA5 75253,41905
ZCTA5 75254,47437
ZCTA5 75270,-
ZCTA5 75287,49887
ZCTA5 75390,-
ZCTA5 75401,34732
ZCTA5 75402,65026
ZCTA5 75407,57027
ZCTA5 75409,83622
ZCTA5 75410,53462
ZCTA5 75411,72538
ZCTA5 75412,42366
ZCTA5 75413,50208
ZCTA5 75414,61343
ZCTA5 75415,-
ZCTA5 75416,47167
ZCTA5 75417,34118
ZCTA5 75418,41508
ZCTA5 75420,83684
ZCTA5 75421,58723
ZCTA5 75422,57679
ZCTA5 75423,61750
ZCTA5 75424,64405
ZCTA5 75426,32472
ZCTA5 75428,32547
ZCTA5 75431,46667
ZCTA5 75432,39350
ZCTA5 75433,51791
ZCTA5 75435,40224
ZCTA5 75436,37181
ZCTA5 75437,64135
ZCTA5 75438,76944
ZCTA5 75439,58750
ZCTA5 75440,48475
ZCTA5 75441,48914
ZCTA5 75442,64398
ZCTA5 75446,37778
ZCTA5 75447,76293
ZCTA5 75448,58403
ZCTA5 75449,40481
ZCTA5 75450,50417
ZCTA5 75451,34392
ZCTA5 75452,57052
ZCTA5 75453,49924
ZCTA5 75454,89274
ZCTA5 75455,46490
ZCTA5 75457,44349
ZCTA5 75459,69309
ZCTA5 75460,32205
ZCTA5 75462,58350
ZCTA5 75468,50992
ZCTA5 75469,34063
ZCTA5 75470,60385
ZCTA5 75471,44861
ZCTA5 75472,42318
ZCTA5 75473,60604
ZCTA5 75474,42670
ZCTA5 75475,29318
ZCTA5 75476,53063
ZCTA5 75477,29375
ZCTA5 75478,40179
ZCTA5 75479,47578
ZCTA5 75480,46979
ZCTA5 75481,50536
ZCTA5 75482,45180
ZCTA5 75486,52847
ZCTA5 75487,52318
ZCTA5 75488,42375
ZCTA5 75489,50469
ZCTA5 75490,63000
ZCTA5 75491,57500
ZCTA5 75492,51324
ZCTA5 75493,37500
ZCTA5 75494,36105
ZCTA5 75495,75291
ZCTA5 75496,56941
ZCTA5 75497,59803
ZCTA5 75501,35935
ZCTA5 75503,59811
ZCTA5 75550,37500
ZCTA5 75551,41661
ZCTA5 75554,50909
ZCTA5 75555,50920
ZCTA5 75556,41250
ZCTA5 75558,60583
ZCTA5 75559,45451
ZCTA5 75560,30550
ZCTA5 75561,44063
ZCTA5 75562,-
ZCTA5 75563,38059
ZCTA5 75565,30078
ZCTA5 75566,33984
ZCTA5 75567,53846
ZCTA5 75568,37201
ZCTA5 75569,40295
ZCTA5 75570,47835
ZCTA5 75571,50588
ZCTA5 75572,47452
ZCTA5 75573,83125
ZCTA5 75574,50565
ZCTA5 75601,41882
ZCTA5 75602,35373
ZCTA5 75603,49444
ZCTA5 75604,47774
ZCTA5 75605,58526
ZCTA5 75630,42774
ZCTA5 75631,60278
ZCTA5 75633,48559
ZCTA5 75638,39360
ZCTA5 75639,36680
ZCTA5 75640,46653
ZCTA5 75641,-
ZCTA5 75642,-
ZCTA5 75643,51875
ZCTA5 75644,42472
ZCTA5 75645,63921
ZCTA5 75647,44509
ZCTA5 75650,59765
ZCTA5 75651,48281
ZCTA5 75652,46197
ZCTA5 75654,49375
ZCTA5 75656,45238
ZCTA5 75657,36349
ZCTA5 75661,50750
ZCTA5 75662,58207
ZCTA5 75667,29028
ZCTA5 75668,33068
ZCTA5 75669,69120
ZCTA5 75670,33406
ZCTA5 75672,49694
ZCTA5 75681,38969
ZCTA5 75682,52625
ZCTA5 75683,42331
ZCTA5 75684,48889
ZCTA5 75686,44394
ZCTA5 75691,47809
ZCTA5 75692,50625
ZCTA5 75693,59250
ZCTA5 75701,49030
ZCTA5 75702,31347
ZCTA5 75703,55140
ZCTA5 75704,38262
ZCTA5 75705,41781
ZCTA5 75706,46381
ZCTA5 75707,59201
ZCTA5 75708,37247
ZCTA5 75709,49865
ZCTA5 75750,48389
ZCTA5 75751,43804
ZCTA5 75752,45649
ZCTA5 75754,53004
ZCTA5 75755,48675
ZCTA5 75756,63007
ZCTA5 75757,64289
ZCTA5 75758,47143
ZCTA5 75759,-
ZCTA5 75760,45714
ZCTA5 75762,78475
ZCTA5 75763,50997
ZCTA5 75764,59375
ZCTA5 75765,50770
ZCTA5 75766,42523
ZCTA5 75770,63235
ZCTA5 75771,64206
ZCTA5 75773,47791
ZCTA5 75778,41938
ZCTA5 75779,41583
ZCTA5 75780,60000
ZCTA5 75783,46367
ZCTA5 75784,40982
ZCTA5 75785,45057
ZCTA5 75788,-
ZCTA5 75789,50127
ZCTA5 75790,53690
ZCTA5 75791,63989
ZCTA5 75792,37515
ZCTA5 75801,37842
ZCTA5 75803,42494
ZCTA5 75831,50150
ZCTA5 75832,-
ZCTA5 75833,52679
ZCTA5 75835,28810
ZCTA5 75838,39444
ZCTA5 75839,41512
ZCTA5 75840,49130
ZCTA5 75844,38712
ZCTA5 75845,42656
ZCTA5 75846,33929
ZCTA5 75847,35133
ZCTA5 75848,53000
ZCTA5 75849,20982
ZCTA5 75850,73875
ZCTA5 75851,51711
ZCTA5 75852,47557
ZCTA5 75853,29087
ZCTA5 75855,37740
ZCTA5 75856,-
ZCTA5 75858,-
ZCTA5 75859,37500
ZCTA5 75860,48214
ZCTA5 75861,61667
ZCTA5 75862,34909
ZCTA5 75901,47081
ZCTA5 75904,47316
ZCTA5 75925,36915
ZCTA5 75926,41667
ZCTA5 75928,-
ZCTA5 75929,38177
ZCTA5 75930,28913
ZCTA5 75931,57277
ZCTA5 75932,44167
ZCTA5 75933,41667
ZCTA5 75934,85491
ZCTA5 75935,36062
ZCTA5 75936,43750
ZCTA5 75937,43750
ZCTA5 75938,41886
ZCTA5 75939,41394
ZCTA5 75941,45692
ZCTA5 75942,-
ZCTA5 75943,46923
ZCTA5 75944,39306
ZCTA5 75946,43269
ZCTA5 75948,32682
ZCTA5 75949,40820
ZCTA5 75951,37002
ZCTA5 75954,43750
ZCTA5 75956,40341
ZCTA5 75959,47396
ZCTA5 75960,28406
ZCTA5 75961,36073
ZCTA5 75962,-
ZCTA5 75964,38645
ZCTA5 75965,45588
ZCTA5 75966,37734
ZCTA5 75968,30952
ZCTA5 75969,49393
ZCTA5 75972,34208
ZCTA5 75973,45000
ZCTA5 75974,33672
ZCTA5 75975,35399
ZCTA5 75976,31607
ZCTA5 75977,28750
ZCTA5 75978,74107
ZCTA5 75979,40079
ZCTA5 75980,37426
ZCTA5 76001,83192
ZCTA5 76002,84821
ZCTA5 76006,43112
ZCTA5 76008,118268
ZCTA5 76009,54222
ZCTA5 76010,35183
ZCTA5 76011,35681
ZCTA5 76012,58256
ZCTA5 76013,49294
ZCTA5 76014,50916
ZCTA5 76015,53125
ZCTA5 76016,84493
ZCTA5 76017,69155
ZCTA5 76018,64406
ZCTA5 76020,60770
ZCTA5 76021,68912
ZCTA5 76022,53650
ZCTA5 76023,54181
ZCTA5 76028,75420
ZCTA5 76031,53664
ZCTA5 76033,53671
ZCTA5 76034,164682
ZCTA5 76035,92386
ZCTA5 76036,67199
ZCTA5 76039,64385
ZCTA5 76040,55037
ZCTA5 76041,52097
ZCTA5 76043,52288
ZCTA5 76044,66341
ZCTA5 76048,48607
ZCTA5 76049,66851
ZCTA5 76050,64391
ZCTA5 76051,83634
ZCTA5 76052,105586
ZCTA5 76053,53907
ZCTA5 76054,91953
ZCTA5 76055,48173
ZCTA5 76058,58792
ZCTA5 76059,40971
ZCTA5 76060,74384
ZCTA5 76061,-
ZCTA5 76063,93201
ZCTA5 76064,64712
ZCTA5 76065,87365
ZCTA5 76066,61689
ZCTA5 76067,42982
ZCTA5 76070,80709
ZCTA5 76071,59635
ZCTA5 76073,58225
ZCTA5 76077,31042
ZCTA5 76078,64994
ZCTA5 76082,60768
ZCTA5 76084,57455
ZCTA5 76085,69385
ZCTA5 76086,55777
ZCTA5 76087,85501
ZCTA5 76088,71004
ZCTA5 76092,207127
ZCTA5 76093,52321
ZCTA5 76102,62664
ZCTA5 76103,37313
ZCTA5 76104,26140
ZCTA5 76105,28843
ZCTA5 76106,37550
ZCTA5 76107,62137
ZCTA5 76108,63333
ZCTA5 76109,70618
ZCTA5 76110,46185
ZCTA5 76111,42938
ZCTA5 76112,40756
ZCTA5 76114,46096
ZCTA5 76115,37069
ZCTA5 76116,49276
ZCTA5 76117,44040
ZCTA5 76118,64732
ZCTA5 76119,34333
ZCTA5 76120,46404
ZCTA5 76123,84754
ZCTA5 76126,82063
ZCTA5 76127,66250
ZCTA5 76129,-
ZCTA5 76131,79033
ZCTA5 76132,52854
ZCTA5 76133,52583
ZCTA5 76134,46250
ZCTA5 76135,60804
ZCTA5 76137,70846
ZCTA5 76140,52752
ZCTA5 76148,67561
ZCTA5 76155,51934
ZCTA5 76164,35401
ZCTA5 76177,92990
ZCTA5 76179,84548
ZCTA5 76180,54851
ZCTA5 76182,86386
ZCTA5 76201,27232
ZCTA5 76205,46347
ZCTA5 76207,59276
ZCTA5 76208,74813
ZCTA5 76209,50810
ZCTA5 76210,85890
ZCTA5 76225,67797
ZCTA5 76226,130720
ZCTA5 76227,88108
ZCTA5 76228,51625
ZCTA5 76230,49019
ZCTA5 76233,73606
ZCTA5 76234,61645
ZCTA5 76238,70000
ZCTA5 76239,66750
ZCTA5 76240,56886
ZCTA5 76244,100861
ZCTA5 76245,44901
ZCTA5 76247,88323
ZCTA5 76248,123446
ZCTA5 76249,79360
ZCTA5 76250,82143
ZCTA5 76251,43421
ZCTA5 76252,71500
ZCTA5 76253,53750
ZCTA5 76255,36214
ZCTA5 76258,60075
ZCTA5 76259,75500
ZCTA5 76261,54750
ZCTA5 76262,107191
ZCTA5 76263,71071
ZCTA5 76264,60500
ZCTA5 76265,51667
ZCTA5 76266,71595
ZCTA5 76268,41250
ZCTA5 76270,64706
ZCTA5 76271,70096
ZCTA5 76272,64074
ZCTA5 76273,60739
ZCTA5 76301,26659
ZCTA5 76302,45709
ZCTA5 76305,53611
ZCTA5 76306,42896
ZCTA5 76308,48893
ZCTA5 76309,42885
ZCTA5 76310,66829
ZCTA5 76311,60208
ZCTA5 76351,40417
ZCTA5 76354,52090
ZCTA5 76357,45536
ZCTA5 76360,36856
ZCTA5 76363,75833
ZCTA5 76364,58750
ZCTA5 76365,42386
ZCTA5 76366,48750
ZCTA5 76367,52202
ZCTA5 76370,46563
ZCTA5 76371,45521
ZCTA5 76372,40335
ZCTA5 76373,43125
ZCTA5 76374,46089
ZCTA5 76377,36831
ZCTA5 76379,65333
ZCTA5 76380,36437
ZCTA5 76384,43592
ZCTA5 76388,48125
ZCTA5 76389,72548
ZCTA5 76401,46327
ZCTA5 76402,-
ZCTA5 76424,44254
ZCTA5 76426,49408
ZCTA5 76427,34736
ZCTA5 76429,-
ZCTA5 76430,43958
ZCTA5 76431,58459
ZCTA5 76432,37692
ZCTA5 76433,67656
ZCTA5 76435,33393
ZCTA5 76436,43478
ZCTA5 76437,36335
ZCTA5 76442,43544
ZCTA5 76443,31676
ZCTA5 76444,38356
ZCTA5 76445,28143
ZCTA5 76446,45337
ZCTA5 76448,31330
ZCTA5 76449,50741
ZCTA5 76450,49946
ZCTA5 76452,69297
ZCTA5 76453,61875
ZCTA5 76454,30761
ZCTA5 76455,50417
ZCTA5 76457,42402
ZCTA5 76458,53897
ZCTA5 76459,106458
ZCTA5 76460,72118
ZCTA5 76462,78068
ZCTA5 76463,31250
ZCTA5 76464,55972
ZCTA5 76466,-
ZCTA5 76469,31094
ZCTA5 76470,33241
ZCTA5 76471,35750
ZCTA5 76472,49038
ZCTA5 76474,42404
ZCTA5 76475,36696
ZCTA5 76476,58393
ZCTA5 76481,-
ZCTA5 76483,36700
ZCTA5 76484,38828
ZCTA5 76486,64167
ZCTA5 76487,45991
ZCTA5 76490,-
ZCTA5 76491,31458
ZCTA5 76501,42361
ZCTA5 76502,64725
ZCTA5 76504,38944
ZCTA5 76508,-
ZCTA5 76511,36964
ZCTA5 76513,63679
ZCTA5 76518,41466
ZCTA5 76519,35125
ZCTA5 76520,40586
ZCTA5 76522,53163
ZCTA5 76523,-
ZCTA5 76524,58676
ZCTA5 76525,46429
ZCTA5 76527,55333
ZCTA5 76528,49164
ZCTA5 76530,45223
ZCTA5 76531,50500
ZCTA5 76534,53207
ZCTA5 76537,64730
ZCTA5 76538,65625
ZCTA5 76539,67295
ZCTA5 76541,30899
ZCTA5 76542,60892
ZCTA5 76543,41019
ZCTA5 76544,44046
ZCTA5 76548,72284
ZCTA5 76549,51972
ZCTA5 76550,46678
ZCTA5 76554,48125
ZCTA5 76556,41961
ZCTA5 76557,54821
ZCTA5 76559,54359
ZCTA5 76561,52250
ZCTA5 76565,-
ZCTA5 76566,-
ZCTA5 76567,38104
ZCTA5 76569,52126
ZCTA5 76570,38819
ZCTA5 76571,87852
ZCTA5 76573,-
ZCTA5 76574,50030
ZCTA5 76577,51090
ZCTA5 76578,63611
ZCTA5 76579,60848
ZCTA5 76596,-
ZCTA5 76597,-
ZCTA5 76598,-
ZCTA5 76599,-
ZCTA5 76621,59063
ZCTA5 76622,51750
ZCTA5 76623,39219
ZCTA5 76624,61667
ZCTA5 76626,49167
ZCTA5 76627,58409
ZCTA5 76628,14375
ZCTA5 76629,45000
ZCTA5 76630,66657
ZCTA5 76631,64327
ZCTA5 76632,40302
ZCTA5 76633,84342
ZCTA5 76634,50962
ZCTA5 76635,31250
ZCTA5 76636,50781
ZCTA5 76637,44792
ZCTA5 76638,73952
ZCTA5 76639,40385
ZCTA5 76640,32957
ZCTA5 76641,45823
ZCTA5 76642,44456
ZCTA5 76643,72842
ZCTA5 76645,41845
ZCTA5 76648,45417
ZCTA5 76649,43125
ZCTA5 76650,51607
ZCTA5 76651,45234
ZCTA5 76652,42841
ZCTA5 76653,40875
ZCTA5 76654,43000
ZCTA5 76655,83098
ZCTA5 76656,50417
ZCTA5 76657,62366
ZCTA5 76660,46750
ZCTA5 76661,28934
ZCTA5 76664,44819
ZCTA5 76665,45690
ZCTA5 76666,41667
ZCTA5 76667,40760
ZCTA5 76670,45833
ZCTA5 76671,41047
ZCTA5 76673,45439
ZCTA5 76676,58214
ZCTA5 76678,30313
ZCTA5 76679,43684
ZCTA5 76680,-
ZCTA5 76681,40288
ZCTA5 76682,51861
ZCTA5 76685,-
ZCTA5 76686,56250
ZCTA5 76687,39214
ZCTA5 76689,61646
ZCTA5 76690,37279
ZCTA5 76691,57056
ZCTA5 76692,45380
ZCTA5 76693,36696
ZCTA5 76701,31278
ZCTA5 76704,22508
ZCTA5 76705,41213
ZCTA5 76706,30461
ZCTA5 76707,30148
ZCTA5 76708,45719
ZCTA5 76710,44554
ZCTA5 76711,37555
ZCTA5 76712,70056
ZCTA5 76798,-
ZCTA5 76801,40555
ZCTA5 76802,52355
ZCTA5 76820,86429
ZCTA5 76821,36365
ZCTA5 76823,47632
ZCTA5 76824,-
ZCTA5 76825,43750
ZCTA5 76827,48125
ZCTA5 76828,51406
ZCTA5 76831,-
ZCTA5 76832,60781
ZCTA5 76834,41250
ZCTA5 76836,-
ZCTA5 76837,39792
ZCTA5 76841,-
ZCTA5 76842,41578
ZCTA5 76844,48000
ZCTA5 76845,-
ZCTA5 76848,27500
ZCTA5 76849,40190
ZCTA5 76852,55000
ZCTA5 76853,47188
ZCTA5 76854,40136
ZCTA5 76856,39230
ZCTA5 76857,49196
ZCTA5 76858,28594
ZCTA5 76859,38750
ZCTA5 76861,68438
ZCTA5 76862,65000
ZCTA5 76864,38125
ZCTA5 76865,-
ZCTA5 76866,50104
ZCTA5 76869,68250
ZCTA5 76870,42500
ZCTA5 76871,46611
ZCTA5 76872,59083
ZCTA5 76873,27708
ZCTA5 76874,-
ZCTA5 76875,45417
ZCTA5 76877,30313
ZCTA5 76878,37500
ZCTA5 76882,36667
ZCTA5 76884,49583
ZCTA5 76885,-
ZCTA5 76887,33452
ZCTA5 76888,39250
ZCTA5 76890,57321
ZCTA5 76901,51700
ZCTA5 76903,36215
ZCTA5 76904,59993
ZCTA5 76905,60086
ZCTA5 76908,-
ZCTA5 76930,74792
ZCTA5 76932,59904
ZCTA5 76933,38077
ZCTA5 76934,49671
ZCTA5 76935,73810
ZCTA5 76936,63432
ZCTA5 76937,-
ZCTA5 76939,-
ZCTA5 76940,42350
ZCTA5 76941,58125
ZCTA5 76943,51712
ZCTA5 76945,44034
ZCTA5 76949,-
ZCTA5 76950,60742
ZCTA5 76951,50000
ZCTA5 76953,103984
ZCTA5 76955,187250
ZCTA5 76957,-
ZCTA5 76958,50972
ZCTA5 77002,72306
ZCTA5 77003,59575
ZCTA5 77004,48592
ZCTA5 77005,180758
ZCTA5 77006,82878
ZCTA5 77007,121458
ZCTA5 77008,97690
ZCTA5 77009,49383
ZCTA5 77010,250000
ZCTA5 77011,30665
ZCTA5 77012,36537
ZCTA5 77013,39513
ZCTA5 77014,45596
ZCTA5 77015,45917
ZCTA5 77016,32302
ZCTA5 77017,44286
ZCTA5 77018,81565
ZCTA5 77019,112243
ZCTA5 77020,27587
ZCTA5 77021,35126
ZCTA5 77022,30164
ZCTA5 77023,37462
ZCTA5 77024,118561
ZCTA5 77025,71990
ZCTA5 77026,26644
ZCTA5 77027,91296
ZCTA5 77028,30233
ZCTA5 77029,32200
ZCTA5 77030,75290
ZCTA5 77031,44459
ZCTA5 77032,30451
ZCTA5 77033,33750
ZCTA5 77034,47252
ZCTA5 77035,44546
ZCTA5 77036,29744
ZCTA5 77037,41491
ZCTA5 77038,41347
ZCTA5 77039,34608
ZCTA5 77040,55438
ZCTA5 77041,79503
ZCTA5 77042,47297
ZCTA5 77043,60043
ZCTA5 77044,76387
ZCTA5 77045,51170
ZCTA5 77046,90036
ZCTA5 77047,56706
ZCTA5 77048,41220
ZCTA5 77049,56760
ZCTA5 77050,57163
ZCTA5 77051,27244
ZCTA5 77053,45953
ZCTA5 77054,48681
ZCTA5 77055,52269
ZCTA5 77056,107003
ZCTA5 77057,57093
ZCTA5 77058,51635
ZCTA5 77059,126385
ZCTA5 77060,28948
ZCTA5 77061,39180
ZCTA5 77062,88433
ZCTA5 77063,44957
ZCTA5 77064,67763
ZCTA5 77065,54688
ZCTA5 77066,61430
ZCTA5 77067,40138
ZCTA5 77068,80313
ZCTA5 77069,64313
ZCTA5 77070,69038
ZCTA5 77071,49137
ZCTA5 77072,41041
ZCTA5 77073,54079
ZCTA5 77074,36593
ZCTA5 77075,50653
ZCTA5 77076,34842
ZCTA5 77077,66587
ZCTA5 77078,35770
ZCTA5 77079,98774
ZCTA5 77080,44386
ZCTA5 77081,29079
ZCTA5 77082,53999
ZCTA5 77083,54786
ZCTA5 77084,65617
ZCTA5 77085,55950
ZCTA5 77086,43116
ZCTA5 77087,35302
ZCTA5 77088,44472
ZCTA5 77089,66775
ZCTA5 77090,39392
ZCTA5 77091,32500
ZCTA5 77092,39921
ZCTA5 77093,30837
ZCTA5 77094,158160
ZCTA5 77095,92175
ZCTA5 77096,61583
ZCTA5 77098,87820
ZCTA5 77099,38878
ZCTA5 77201,-
ZCTA5 77301,40795
ZCTA5 77302,63328
ZCTA5 77303,52283
ZCTA5 77304,60568
ZCTA5 77306,44354
ZCTA5 77316,86719
ZCTA5 77318,61722
ZCTA5 77320,48889
ZCTA5 77326,-
ZCTA5 77327,40636
ZCTA5 77328,56991
ZCTA5 77331,48398
ZCTA5 77334,39138
ZCTA5 77335,37656
ZCTA5 77336,67563
ZCTA5 77338,50263
ZCTA5 77339,73466
ZCTA5 77340,35563
ZCTA5 77342,-
ZCTA5 77345,128646
ZCTA5 77346,98840
ZCTA5 77350,-
ZCTA5 77351,45207
ZCTA5 77354,79440
ZCTA5 77355,83713
ZCTA5 77356,77444
ZCTA5 77357,47805
ZCTA5 77358,51657
ZCTA5 77359,-
ZCTA5 77360,39956
ZCTA5 77362,67023
ZCTA5 77363,47826
ZCTA5 77364,26574
ZCTA5 77365,72623
ZCTA5 77367,50795
ZCTA5 77368,38162
ZCTA5 77369,35417
ZCTA5 77371,39028
ZCTA5 77372,51818
ZCTA5 77373,67924
ZCTA5 77374,48777
ZCTA5 77375,69446
ZCTA5 77376,35938
ZCTA5 77377,96064
ZCTA5 77378,55114
ZCTA5 77379,99693
ZCTA5 77380,68839
ZCTA5 77381,103439
ZCTA5 77382,139902
ZCTA5 77384,85371
ZCTA5 77385,88220
ZCTA5 77386,99076
ZCTA5 77388,87574
ZCTA5 77389,115725
ZCTA5 77396,64195
ZCTA5 77401,172205
ZCTA5 77406,114696
ZCTA5 77407,96947
ZCTA5 77412,63750
ZCTA5 77414,46104
ZCTA5 77415,-
ZCTA5 77417,42219
ZCTA5 77418,59984
ZCTA5 77419,60663
ZCTA5 77420,46756
ZCTA5 77422,53929
ZCTA5 77423,52019
ZCTA5 77426,65352
ZCTA5 77428,-
ZCTA5 77429,103092
ZCTA5 77430,72935
ZCTA5 77432,-
ZCTA5 77433,103773
