ZIPCODE,POPULATION,MEDIAN_INCOME,PER_UNDER_60
22742,2020,62339,0.886138614
22747,1200,61078,0.766666667
22749,370,16210,0.837837838
22801,36990,992450,0.901324682
22802,31840,612653,0.911432161
22810,1080,41047,0.759259259
22811,550,10239,0.872727273
22812,9570,263627,0.857889237
22815,10940,250353,0.895795247
22820,220,3926,0.863636364
22821,7080,146982,0.899717514
22824,7120,165479,0.869382022
22827,12420,257903,0.89452496
22830,1930,34463,0.896373057
22831,910,18581,0.879120879
22832,1280,33164,0.8515625
22834,1590,39847,0.886792453
22835,12510,272606,0.868904876
22840,5500,161530,0.872727273
22841,3390,104958,0.879056047
22842,5830,126488,0.885077187
22843,2810,54233,0.893238434
22844,4970,123017,0.863179074
22846,2970,89463,0.912457912
22847,1180,25210,0.872881356
22849,5490,106197,0.89435337
22850,1150,25162,0.904347826
22851,6530,118136,0.905053599
22853,5170,100746,0.891682785
22901,42150,2165337,0.872360617
22902,24770,1694536,0.895841744
22903,32760,1817588,0.8998779
22911,23110,947917,0.878407616
22920,4560,159886,0.839912281
22922,2160,38744,0.893518519
22923,6950,210685,0.896402878
22931,440,12754,0.818181818
22932,12410,492839,0.896051571
22935,1240,24732,0.879032258
22936,6680,336062,0.842814371
22937,1500,32498,0.893333333
22938,1410,37938,0.836879433
22939,7280,201151,0.884615385
22940,1440,92791,0.833333333
22942,10740,289720,0.879888268
22943,720,53296,0.861111111
22946,340,6443,0.911764706
22947,5980,417492,0.81270903
22948,300,7191,0.866666667
22949,1560,44178,0.83974359
22952,2300,54697,0.860869565
22958,2040,113434,0.68627451
22959,1960,79798,0.836734694
22960,12290,283207,0.885272579
22963,19370,546459,0.863190501
22964,290,7292,0.862068966
22967,2440,65560,0.844262295
22968,13240,331022,0.90407855
22969,1500,31146,0.866666667
22971,1830,39738,0.857923497
22972,490,22710,0.857142857
22973,7140,171950,0.87254902
22974,5370,158185,0.882681564
22980,37670,866781,0.878948766
23002,12570,295209,0.883850438
23004,950,15198,0.884210526
23005,19770,655004,0.876074861
23009,8930,218064,0.907054871
23011,1180,39086,0.838983051
23015,5420,158099,0.887453875
23022,800,13689,0.8625
23023,420,8263,0.904761905
23024,9960,282789,0.881526104
23025,320,12185,0.84375
23027,1540,32124,0.88961039
23030,5100,147948,0.847058824
23032,300,6448,0.866666667
23035,1550,43799,0.838709677
23038,2000,45037,0.88
23039,1300,77285,0.838461538
23040,5300,92407,0.898113208
23043,1720,59717,0.76744186
23047,2500,93202,0.844
23050,880,23180,0.852272727
23055,1240,25080,0.879032258
23056,410,11290,0.853658537
23059,51310,2300373,0.921847593
23060,47530,1484053,0.902587839
23061,24130,634572,0.881889764
23062,2980,88872,0.832214765
23063,5820,173157,0.888316151
23065,1830,50037,0.87431694
23068,270,8261,0.740740741
23069,3760,118444,0.861702128
23070,430,16683,0.744186047
23071,1790,62711,0.798882682
23072,13080,325501,0.883792049
23075,12070,187331,0.917149959
23076,860,20695,0.837209302
23079,330,7007,0.818181818
23083,2420,48044,0.900826446
23084,2160,55624,0.875
23085,410,11611,0.829268293
23086,3930,91893,0.900763359
23089,6080,186602,0.861842105
23091,330,7203,0.878787879
23092,590,18525,0.847457627
23093,15990,368040,0.894934334
23102,3590,138256,0.86908078
23103,7130,699416,0.809256662
23106,1440,34728,0.895833333
23109,2350,73336,0.812765957
23110,720,20759,0.847222222
23111,45890,1360099,0.881237742
23112,68450,2152380,0.907669832
23113,34250,2063239,0.86540146
23114,26490,888479,0.895432239
23116,41750,1517185,0.898203593
23117,11250,349045,0.856888889
23119,300,10617,0.733333333
23120,19290,699400,0.941420425
23123,1880,31643,0.893617021
23124,6040,181579,0.890728477
23126,560,10686,0.875
23128,1200,43665,0.816666667
23129,560,36569,0.839285714
23138,980,31471,0.795918367
23139,33080,1071228,0.889963724
23140,7090,225955,0.868829337
23141,10870,639953,0.895124195
23146,3810,167861,0.858267717
23148,1790,37313,0.877094972
23149,2970,63376,0.858585859
23150,14530,340140,0.876806607
23153,1970,66948,0.888324873
23156,1820,39352,0.868131868
23163,250,6734,0.8
23168,10910,324839,0.907424381
23169,1160,28647,0.818965517
23175,2060,63675,0.791262136
23176,720,17980,0.861111111
23177,740,19690,0.851351351
23180,460,8431,0.913043478
23181,6860,165713,0.897959184
23185,51930,2134345,0.845753899
23188,53170,2015630,0.834681211
23192,8260,298778,0.876513317
23219,3230,615496,0.938080495
23220,22210,1062136,0.912651959
23221,14610,1223056,0.886379192
23222,27230,451201,0.910025707
23223,54490,1061515,0.922004037
23224,40560,521649,0.943540434
23225,42120,1151437,0.9002849
23226,19450,1570970,0.876092545
23227,26510,821993,0.852885704
23228,39180,832654,0.899438489
23229,42250,2140945,0.88591716
23230,7630,333053,0.888597641
23231,43050,999993,0.901045296
23233,40370,1740646,0.898687144
23234,52770,837332,0.92230434
23235,39260,1296256,0.857870606
23236,33790,977896,0.870671796
23237,29340,548119,0.918882072
23238,30130,1492760,0.853302356
23294,20030,447336,0.92011982
23301,2020,40745,0.881188119
23303,970,20404,0.855670103
23306,1240,28714,0.85483871
23307,610,7955,0.901639344
23308,1810,28154,0.895027624
23310,3730,114317,0.833780161
23314,11480,361406,0.903310105
23315,1680,42552,0.875
23320,68930,1890901,0.900623821
23321,46960,1195449,0.907367973
23322,82200,2643348,0.907420925
23323,53320,1170624,0.932295574
23324,28420,370433,0.935960591
23325,20370,414638,0.89592538
23336,3430,99132,0.790087464
23337,460,9981,0.869565217
23350,3600,60841,0.877777778
23354,540,18429,0.851851852
23356,1580,43353,0.803797468
23357,900,9509,0.933333333
23359,610,8526,0.918032787
23395,750,14629,0.826666667
23405,960,32349,0.78125
23410,2290,40603,0.88209607
23415,1860,31329,0.924731183
23416,540,7878,0.888888889
23417,3650,104544,0.808219178
23418,1870,32993,0.893048128
23420,2350,34224,0.910638298
23421,4490,70940,0.902004454
23430,21750,673794,0.882298851
23432,1870,69329,0.86631016
23433,1520,89374,0.802631579
23434,59370,1273111,0.915950817
23435,39210,1216923,0.917623055
23436,1160,59429,0.853448276
23437,5050,126577,0.883168317
23438,2190,52414,0.890410959
23442,1120,19573,0.892857143
23451,46840,2831820,0.862510675
23452,68370,1974486,0.900979962
23453,44040,888040,0.936421435
23454,68820,2386606,0.900319675
23455,55450,1948042,0.881334536
23456,74620,2343443,0.912757974
23457,5520,189623,0.878623188
23462,75010,1611808,0.919610719
23464,89560,2208434,0.902635105
23487,7480,176277,0.890374332
23502,22630,436666,0.902783915
23503,32530,667621,0.914847833
23504,22660,281983,0.943071492
23505,29190,769534,0.91983556
23507,5780,343053,0.873702422
23508,15060,499266,0.916998672
23509,14710,347027,0.910265126
23510,7190,360974,0.890125174
23511,2270,39435,1
23513,33680,514794,0.924584323
23517,4830,176440,0.886128364
23518,33880,838691,0.898170012
23523,8620,86612,0.947795824
23601,29120,693646,0.901098901
23602,47780,1112543,0.904562578
23603,4260,82382,0.9342723
23604,4990,59374,0.993987976
23605,14960,235358,0.920454545
23606,30380,937624,0.892034233
23607,22830,266475,0.930354796
23608,52440,927813,0.926201373
23651,500,23339,0.68
23661,15000,291120,0.891333333
23662,15430,535637,0.88139987
23663,14780,236932,0.906630582
23664,11560,328165,0.871972318
23665,7790,96280,0.996148909
23666,58910,1276681,0.899168223
23669,43150,966815,0.893858633
23690,4380,88390,0.922374429
23691,250,3733,1
23692,24030,834592,0.865584686
23693,30590,1046599,0.902909448
23696,4740,172702,0.873417722
23701,26710,511611,0.884687383
23702,13030,173658,0.939370683
23703,31340,720953,0.897574984
23704,18960,300473,0.923523207
23707,15940,284724,0.915934755
23801,7890,93114,0.994930292
23803,42900,706080,0.911188811
23805,21680,474401,0.875922509
23821,1740,29205,0.873563218
23824,7660,141172,0.885117493
23827,1460,23702,0.890410959
23828,480,7637,0.875
23829,1370,29726,0.868613139
23830,1980,53696,0.883838384
23831,44880,1130032,0.901515152
23832,48080,1342009,0.908069884
23833,2510,65327,0.880478088
23834,30740,682789,0.885491217
23836,17670,540257,0.91737408
23837,4600,113097,0.876086957
23838,21320,861524,0.881801126
23839,1030,20543,0.902912621
23840,1990,42503,0.889447236
23841,4200,93545,0.878571429
23842,8430,225302,0.887307236
23843,610,13095,0.852459016
23844,690,12171,0.898550725
23845,460,14899,0.847826087
23846,950,23019,0.873684211
23847,13730,215396,0.9002185
23850,1110,23732,0.864864865
23851,15080,284451,0.889257294
23856,1150,17558,0.886956522
23857,570,16882,0.771929825
23860,32180,578158,0.903356122
23866,2510,58138,0.880478088
23867,2610,43800,0.900383142
23868,5100,80376,0.892156863
23872,2630,53381,0.88973384
23874,1150,22786,0.869565217
23875,14400,320468,0.895833333
23876,480,11729,0.875
23878,1440,31233,0.888888889
23879,730,13510,0.876712329
23881,1810,44976,0.861878453
23882,2400,47468,0.8625
23883,2520,64935,0.845238095
23885,3350,92520,0.874626866
23887,430,13322,0.790697674
23888,2480,48436,0.883064516
23889,650,11025,0.861538462
23890,4180,77097,0.889952153
23893,460,6907,0.913043478
23894,800,16934,0.9125
23897,570,13352,0.842105263
23898,2590,66105,0.872586873
23901,13570,295327,0.875460575
23915,850,14004,0.894117647
23917,2890,65170,0.85467128
23919,2560,73720,0.80078125
23920,3480,55430,0.896551724
23921,2300,44336,0.873913043
23922,2240,43651,0.870535714
23923,2530,41577,0.881422925
23924,5890,94942,0.870967742
23927,4470,123379,0.794183445
23930,5930,109256,0.881956155
23934,820,11540,0.926829268
23936,6470,122717,0.894899536
23937,1820,29204,0.89010989
23938,520,8924,0.846153846
23942,1140,21506,0.877192982
23944,4340,79377,0.882488479
23947,4420,82226,0.873303167
23950,4050,56959,0.903703704
23954,2380,33074,0.911764706
23958,3460,58520,0.878612717
23959,1210,21548,0.876033058
23960,2140,36646,0.901869159
23962,690,11535,0.884057971
23963,570,9425,0.912280702
23964,1100,19733,0.872727273
23966,2610,49388,0.881226054
23967,950,15474,0.884210526
23968,800,15354,0.8625
23970,8900,180618,0.884269663
23974,4010,68947,0.877805486
24011,650,35250,0.907692308
24012,32000,597549,0.901875
24013,7760,84226,0.940721649
24014,18330,738616,0.859247136
24015,16850,471644,0.881305638
24016,8150,140451,0.934969325
24017,25980,335003,0.91108545
24018,46420,1774117,0.855019388
24019,32730,855310,0.87167736
24053,2280,36659,0.894736842
24054,7100,102237,0.908450704
24055,12240,190064,0.899509804
24059,1070,40666,0.85046729
24060,32290,1214239,0.890368535
24064,5870,155069,0.872231687
24065,7020,174513,0.868945869
24066,5380,135207,0.871747212
24067,2550,50396,0.890196078
24069,1930,29866,0.901554404
24070,1560,41856,0.858974359
24072,1550,32072,0.903225806
24073,34520,841472,0.902665122
24076,1060,16189,0.867924528
24077,1180,31610,0.86440678
24078,7700,127855,0.896103896
24079,1800,37659,0.861111111
24082,470,8462,0.872340426
24083,4790,191503,0.828810021
24084,10780,247732,0.863636364
24085,2230,52196,0.869955157
24087,3950,72871,0.898734177
24088,4000,68106,0.885
24089,2590,38257,0.888030888
24090,5110,155964,0.861056751
24091,7950,177621,0.865408805
24092,3200,60041,0.884375
24095,4720,119932,0.868644068
24101,7040,187785,0.848011364
24102,1550,26252,0.883870968
24104,3720,116518,0.814516129
24105,500,8560,0.9
24112,31100,634411,0.883601286
24120,1920,37505,0.84375
24121,11380,424690,0.799648506
24122,1810,37341,0.872928177
24124,4690,82732,0.891257996
24127,4440,89529,0.873873874
24128,1950,52891,0.846153846
24133,2550,41474,0.890196078
24134,6220,129732,0.88585209
24136,3590,76073,0.877437326
24137,2570,80555,0.817120623
24138,1680,35099,0.869047619
24139,630,12787,0.841269841
24141,17620,456027,0.888195233
24147,960,17911,0.885416667
24148,8020,156237,0.877805486
24149,4240,107447,0.886792453
24150,640,12392,0.875
24151,20840,406932,0.893953935
24153,41210,1152899,0.863140015
24161,320,5945,0.84375
24162,2340,51877,0.897435897
24165,1850,30504,0.886486486
24167,370,6261,0.918918919
24168,780,12390,0.871794872
24171,7870,156711,0.862770013
24174,2500,48383,0.884
24175,9530,265371,0.864637985
24176,1490,57982,0.771812081
24179,21120,469771,0.873579545
24184,5200,133783,0.861538462
24185,900,15928,0.855555556
24201,15550,263329,0.884244373
24202,13060,319048,0.879019908
24210,15590,373359,0.876202694
24211,10230,300458,0.8514174
24216,2240,27783,0.924107143
24219,9330,163247,0.901393355
24220,690,9765,0.927536232
24221,640,9535,0.875
24224,5200,86271,0.898076923
24225,1470,22155,0.87755102
24226,1320,17242,0.931818182
24228,6090,104055,0.896551724
24230,7660,116660,0.908616188
24236,2890,49532,0.875432526
24237,840,9844,0.916666667
24243,2180,30407,0.908256881
24244,4590,72832,0.899782135
24245,910,13378,0.901098901
24248,2110,33278,0.886255924
24250,1000,15785,0.88
24251,8620,171129,0.878190255
24256,2660,40244,0.913533835
24258,1340,25438,0.865671642
24260,4970,75634,0.91750503
24263,5950,97753,0.895798319
24265,550,7399,0.927272727
24266,9500,191576,0.889473684
24270,480,8177,0.875
24271,2590,42435,0.884169884
24272,450,5829,0.911111111
24273,5810,95081,0.908777969
24277,4550,67373,0.898901099
24279,3970,61165,0.901763224
24280,1050,27546,0.866666667
24281,2000,28158,0.9
24282,510,3587,0.960784314
24283,2350,37506,0.889361702
24290,1470,26561,0.863945578
24292,330,5230,0.878787879
24293,9810,195638,0.899082569
24301,13350,261196,0.888389513
24311,1800,28393,0.9
24312,2250,37684,0.902222222
24313,1010,16117,0.930693069
24314,1290,26655,0.868217054
24315,3140,67878,0.869426752
24317,3510,54094,0.911680912
24318,600,12199,0.866666667
24319,7220,133312,0.891966759
24323,770,13263,0.896103896
24324,2250,54292,0.853333333
24325,890,18369,0.831460674
24326,1010,20926,0.821782178
24328,1850,42228,0.8
24330,3060,47296,0.888888889
24333,18270,310975,0.891625616
24340,5540,104487,0.891696751
24343,9440,183783,0.873940678
24347,1840,39684,0.885869565
24348,4120,67069,0.881067961
24350,1270,20601,0.905511811
24351,520,8939,0.884615385
24352,940,18463,0.85106383
24354,14090,264945,0.883605394
24360,6170,110662,0.902755267
24361,4880,89267,0.897540984
24363,1130,23402,0.814159292
24366,960,18240,0.875
24368,5470,99817,0.901279707
24370,5640,89303,0.897163121
24374,750,11422,0.893333333
24375,1430,24122,0.881118881
24378,880,16176,0.829545455
24380,2810,55047,0.879003559
24381,4020,74067,0.875621891
24382,14720,319031,0.877717391
24401,40090,1003703,0.864804191
24413,230,5556,0.782608696
24416,8980,151695,0.894209354
24421,4100,98557,0.865853659
24422,6020,118545,0.865448505
24426,15110,314346,0.869622766
24430,1710,26253,0.906432749
24431,3040,60252,0.901315789
24432,350,7075,0.8
24435,1980,61228,0.838383838
24437,1100,29454,0.854545455
24439,1150,17543,0.886956522
24440,3030,58466,0.897689769
24441,7200,150606,0.9
24445,2670,61783,0.853932584
24450,15490,495834,0.835377663
24458,320,8061,0.78125
24459,830,25118,0.819277108
24460,1530,38224,0.843137255
24465,1250,31236,0.792
24467,2480,73283,0.850806452
24471,1770,45662,0.875706215
24472,2490,57150,0.859437751
24473,930,25207,0.795698925
24476,430,10795,0.860465116
24477,13230,313821,0.874527589
24479,1680,44648,0.839285714
24482,5140,119855,0.865758755
24483,590,14107,0.830508475
24484,830,19614,0.843373494
24485,430,8450,0.837209302
24486,4730,103115,0.902748414
24487,280,6231,0.857142857
24501,26420,382213,0.920514762
24502,41720,920414,0.885426654
24503,22690,938330,0.853239312
24504,9650,184675,0.905699482
24517,6010,117385,0.888519135
24520,2580,48932,0.891472868
24521,10820,239526,0.871534196
24522,11610,233859,0.887166236
24523,20410,441521,0.863302303
24526,1660,35559,0.879518072
24527,3310,59030,0.885196375
24528,3320,57870,0.88253012
24529,1640,33711,0.853658537
24530,1090,19422,0.871559633
24531,8420,184764,0.868171021
24534,1690,28169,0.881656805
24536,320,6758,0.875
24538,5560,115587,0.892086331
24540,33220,575684,0.890728477
24541,27640,603045,0.878798842
24549,4730,92681,0.900634249
24550,8790,195269,0.899886234
24551,30790,1004573,0.887625853
24553,1960,33758,0.897959184
24554,4190,76989,0.894988067
24555,2210,43801,0.882352941
24556,3960,115363,0.876262626
24557,7840,144208,0.87244898
24558,6790,144743,0.863033873
24562,490,10196,0.836734694
24563,5420,98903,0.881918819
24565,1080,17809,0.861111111
24566,1580,27203,0.892405063
24569,980,17589,0.867346939
24571,1920,46593,0.864583333
24572,18500,364475,0.889189189
24574,4170,93257,0.872901679
24577,5140,84786,0.887159533
24578,1060,27727,0.858490566
24579,1490,24375,0.906040268
